,YID,label
5945,vTR_oCH0eew,Funny
5947,UFPTm5pssUw,Angry
5948,hgAJi63xAPE,Sad
5951,gz-ftIDu9CM,Scary
5953,h1k9VgpHxN4,Scary
5954,-PkjlzrRPuQ,Happy
5955,XlHuIqtARtI,Scary
5959,FZjVzSyhxEE,Funny
5960,grwUUOWD6e0,Happy
5962,zTKgRMCzqU0,Funny
5965,-5vlEJwpYXU,Sad
5967,7wSTdp1hiTA,Scary
5968,oI5E28PQ1ys,Scary
5970,ryjV7eJQQok,Angry
5971,QybZr-zuezA,Funny
5972,1dT-JmWEYWM,Sad
5973,UosTDAuRFVw,Sad
5974,no6nFd5X59A,Angry
5976,PXIHR09urDw,Happy
5977,WO_Y7djT2k4,Angry
5980,FzG8ZQAhKrE,Scary
5981,ioVl1e3TPis,Sad
5982,JI5pt2ENkuQ,Angry
5983,ixLkQ6d--og,Funny
5984,oC0e8GXYy_4,Scary
5985,2nsZhXxes68,Angry
5986,tLHsU9GeDLI,Sad
5987,zc4KKVJo1uY,Scary
5988,5zr66AtPZIs,Happy
5989,VTagIq90b7s,Scary
5990,4p_DQHQSum0,Happy
5992,uazUn1Rwh4E,Scary
5995,DztcZmNbEwk,Happy
5996,-LD97rY2WN8,Sad
5997,zfh-tLWTZZc,Happy
5998,lE1iehkgFXI,Angry
5999,d-uSKWmf2DA,Sad
6000,oJaFywjNc3c,Happy
6002,0Vt3iMZNT8s,Angry
6003,YW6vnvpqjRo,Scary
6004,5hAc7TX4KGc,Happy
6006,1KRDZAE4ltw,Angry
6007,WxyIAq3w5ho,Funny
6008,7muzlOrbDu8,Angry
6010,2m_whITza94,Happy
6011,3sfSnl6LdIM,Happy
6012,gKXmJEqylHo,Sad
6017,d_DbLlSDrWg,Funny
6021,HgNAe4uyRCU,Angry
6023,0eUu3CRcYvY,Funny
6024,MLUg3Ef18xo,Scary
6025,28cS8mApYgM,Happy
6027,5CGWec0wUms,Happy
6029,qR3J-RIgmpc,Scary
6030,k4HNZoBzZWA,Funny
6031,qGEcib17zGI,Scary
6032,wdL-0-BBMTc,Sad
6033,i_4R-JA9bzQ,Angry
6034,iHZ2pNOMGnU,Happy
6035,iMkr0qfxgZ0,Scary
6037,dyIxkSjlnyk,Angry
6038,HPgh868iuCI,Happy
6039,3fmoPZlGnhI,Angry
6041,20XXq-3oEEc,Sad
6042,0aiuQvHT9Ig,Happy
6043,7yXbPxKNn50,Happy
6044,4QQRiPy3hS4,Sad
6045,spSC7ht5tIU,Scary
6046,gcUUklNK5ho,Happy
6047,O1Yjt2tNSWQ,Scary
6048,PFcRfnDSchk,Scary
6049,0OG2_0I8Up8,Scary
6050,Q-5lkmOqHI0,Happy
6051,a-NwiOuyQwc,Scary
6052,Ikro2AfT4nc,Angry
6053,1ewrFOo5t1E,Happy
6056,xvtFxD6C3Ug,Scary
6058,BShiW_rNwvA,Happy
6059,71nYtH5jVG0,Scary
6061,U0z8YEQHJFI,Angry
6063,dQW7t-u-4WY,Funny
6066,2aaKI7_tBfg,Scary
6067,2G091bQhEmc,Funny
6069,iaRDUksPv50,Scary
6071,VQ4hgR-_Fyo,Angry
6073,-7Ga9S1jAFA,Happy
6076,f6fOG_NLW7A,Scary
6078,AJpwc-0k8QU,Scary
6079,1ufuae_NBGs,Funny
6081,6T6MyQMhMdc,Scary
6082,aWw_W3DhJEo,Funny
6083,i3Bo9dOiHWM,Funny
6084,-WLCyY2z1lA,Sad
6085,wrurSQhdqa8,Sad
6086,XZX89FQUOXQ,Funny
6087,dzNl7KayywU,Funny
6089,SLVHadSaBVA,Sad
6092,1jK8dqVQO_g,Angry
6093,BDH7Fx1APR8,Angry
6094,pj0EKkDh9SA,Sad
6097,TbXYX4i5zXk,Sad
6098,-v09xzpuSMo,Funny
6100,jpmVb441ukI,Funny
6102,SQ-c7KtOueM,Angry
6104,gcOXznK8QXA,Scary
6107,jLhwX_dnz5M,Angry
6108,U2kEJg5vGAc,Happy
6110,GZBQ38rj5gg,Happy
6111,OMDCd-ySCZU,Happy
6112,Xfb_uEzoydo,Funny
6113,D-2tCm5QGeA,Angry
6114,rjmmMRLkCTE,Angry
6117,ft4CI_MV9DQ,Sad
6118,quYOCI8iBLE,Happy
6123,qGv5TVtFpaQ,Funny
6125,t9bR5NGl2Cc,Scary
6128,0fXdqA_PYEk,Happy
6129,aSeD84428tk,Sad
6130,j33Z--pWUXA,Sad
6131,ScEz_a1OK7o,Sad
6132,-v_S9QIGRgI,Sad
6136,QJMX0waiXDU,Scary
6139,be8LVA_4hI0,Scary
6141,XA2K0bzy6J0,Happy
6142,0a-bbUqUT7w,Funny
6143,eV5O4DV_AaI,Sad
6144,6CaZAITdAsk,Sad
6145,xsR0tUKs7kM,Happy
6147,61DTfOU9zFA,Scary
6148,07frHve8quk,Angry
6149,ARMc9Efh7OI,Angry
6151,0QxF77Exsho,Funny
6152,rqSOjYEaOvc,Scary
6153,1djc4WO-8go,Sad
6154,74JjtKhvd1o,Happy
6156,a25IxZVm0nk,Happy
6157,ewNwz8YEmIw,Funny
6158,v_zXIKpKsMY,Scary
6162,zE6T_4tKvZc,Scary
6163,RwglqOz8PA0,Angry
6166,wFHVpmFTDe0,Scary
6167,blXOWj1AhnY,Angry
6169,7ESSo5M9cH8,Happy
6171,-Bv8Dkss3UY,Scary
6172,W8Tz2MH_7R4,Funny
6174,_3d-GA5hITw,Scary
6175,BnbFGXGJPuY,Angry
6176,9jcNGKxI3fU,Funny
6179,e_aPsl1eGA0,Sad
6180,2QTyKtCIpqg,Scary
6181,CC5wPuXYK7U,Happy
6182,cqRgdHbUc7s,Funny
6183,s4HceiHncXY,Funny
6184,3H2QwIGEO8I,Happy
6185,EFMu0DK6IDM,Angry
6186,8yQXHrUskxg,Angry
6187,4aXXVk3sEGU,Scary
6189,UZS0gC-mc-A,Funny
6190,R2fU6bF-NRo,Sad
6193,Qjdb8a_zo-Q,Funny
6195,9Mn7JPCiTPs,Sad
6196,AULuamPjoPw,Funny
6197,6WZsn3w4kBM,Sad
6198,-0Rr5IvwyEY,Happy
6200,Pk-FvxwiAeA,Angry
6201,GFEmd3S26M4,Scary
6203,Vwekk3EOa-U,Sad
6204,U1GI6c_kvm8,Happy
6206,DJ9kbYKO3ms,Sad
6207,DoYUhNUgU6I,Sad
6209,tgaDPGUPbn4,Angry
6212,tTGqfg4OMjE,Happy
6216,JfivcTEgOwg,Funny
6217,hck_P7DvMqs,Happy
6218,7LojZsrKzos,Sad
6219,Vb0jofDiSvc,Angry
6220,HD_h0K--CNg,Sad
6222,9NGnNv_VD14,Happy
6224,clxXPfgtzCU,Scary
6225,2xyQOipGono,Sad
6228,7-Ush_xHxns,Funny
6229,VTB0RxNfvaI,Sad
6231,Xu1oEU4Bv74,Angry
6233,gZwPE00QGxY,Scary
6234,t5P_HJrrD64,Happy
6237,HoUO0HTfs_4,Sad
6238,kPjd6ryA9Ss,Scary
6239,oQbkfG7PolI,Funny
6240,xy0cu_2aRZE,Scary
6241,sDOkH_ztQ34,Sad
6242,IaMZH_GYgJE,Sad
6243,YW92www76wc,Angry
6245,ese0jFee3Kc,Scary
6246,ar4YQ_DOcyk,Happy
6247,1NRHk-nCIh8,Happy
6248,A8zTtql_7i0,Scary
6249,CAUhh7fbfr0,Angry
6251,AvacsufyK_Y,Happy
6252,5y29mg5T9lg,Scary
6254,qWF0lh9gEJI,Scary
6255,zb3U7cafjKk,Scary
6256,ra-RywERHsI,Happy
6258,1UoNkjKq4K0,Happy
6259,l2LrSSSva8U,Sad
6261,0jUOQ0Fw25U,Happy
6262,2zjed-1lDAY,Sad
6263,VY7j4Jv57fE,Scary
6266,8hYy16m5pD8,Funny
6268,sEVNMH5ODWE,Funny
6270,9XmKgpr8DBo,Angry
6271,QFGTogkeAFs,Scary
6273,ly0b1twkfvk,Scary
6274,HFDIUWssxa8,Sad
6275,BT6h_2JGGqU,Happy
6276,Ki-Uodj81og,Scary
6277,hbKMUzoL1b4,Scary
6279,tnxoHjMSVHk,Scary
6281,ogs3icMOe2o,Happy
6282,MJeTYX5oMqo,Funny
6283,ll79ekmKXEs,Happy
6285,d_b_6hYdjlM,Happy
6286,ij8vJpBpi-c,Angry
6287,wAf-zwX0QkA,Scary
6289,9sbFOZk_xPc,Sad
6294,q3lqxFypEHg,Funny
6296,sm9ywWjQyB8,Sad
6299,FwEdFKbKwqo,Funny
6300,z5oQYBHBCEY,Happy
6301,DqDWAfiFy7Q,Scary
6302,CiSL6NsaH2w,Scary
6304,VcgPH2sw_eU,Scary
6305,VC8lm_0buxg,Sad
6307,ZUfmBkhlPgw,Funny
6308,MUs0Ow9egHw,Sad
6309,jIVVw1lm80E,Angry
6310,ptWmXpJGKTs,Sad
6312,vrlki4i4vLc,Scary
6314,-a3aXgodXiY,Happy
6315,eo_UL6HC0Ac,Sad
6316,1S-y1HNurTo,Sad
6317,AXO2m6VNsTI,Sad
6320,157LYOp-ocE,Happy
6321,WVW1K7k5Uso,Happy
6322,eKOxKtS30KQ,Sad
6323,-yoHGgreeic,Happy
6324,rNUtYf6EdW8,Scary
6325,bsPXfy5lVYI,Sad
6327,TeRJLcGazIw,Scary
6328,ln5DCuaI1AA,Happy
6330,L0oun9F67tg,Happy
6331,AF1QPeDy3AI,Happy
6332,A1MPkgdz-YU,Happy
6333,Ch2UGPXhEj8,Happy
6334,-tM-pwPtMOo,Happy
6335,pn6toTLXAck,Angry
6339,1ZeDPHqmFUk,Sad
6340,MnYnXwx9OfI,Scary
6341,bVSU-_XkNgs,Angry
6342,-SekVRjsQgo,Scary
6343,ckJdsfMK2D4,Sad
6344,3tY_ArAkctc,Scary
6345,wVHWwqYaLSw,Sad
6349,B8U7sK5BGpU,Scary
6350,XA2OU83YDlE,Angry
6351,wNQKd-pmKSM,Angry
6352,bSiIrtocW_o,Sad
6353,SAURsaum718,Scary
6354,tZgww16UyU8,Sad
6357,-Tqu_BL8Prk,Happy
6358,dW-uZMg2_iE,Funny
6360,56Bjno3UrBI,Scary
6361,91YsEALq2sc,Scary
6362,-1ebnb51apc,Happy
6364,RFUsxEZuq0k,Angry
6367,X3fmhxZUfnQ,Sad
6368,6LlF0fc_WcM,Scary
6370,Bw_AWIsbdxc,Funny
6374,zcSwkC9S7QA,Funny
6376,jsgR7OgeWlY,Happy
6377,HgU387-IEJk,Scary
6378,rjaCeh-sNHg,Sad
6379,S_qSkfPQsCA,Scary
6381,2HubcL1Vp4Y,Angry
6382,fBB54JW-evU,Funny
6383,rPeMamNTYlk,Angry
6384,q3XLvnpNDng,Scary
6385,k04Pfri1cJc,Scary
6387,nTa6WHjd4nU,Happy
6388,6SxbZ6cLIJk,Funny
6389,5j0-PwAI6Gs,Funny
6392,dDvXKn5buWM,Sad
6393,kOljdaELLOY,Sad
6395,B1va1NqaA4o,Funny
6396,HEPND7_Cj94,Sad
6397,DN8pC2MHq0U,Sad
6398,BvTJ9M5ay9w,Happy
6399,a3e1o3MOaL4,Sad
6401,WECxnVN4ql0,Scary
6402,3iX7mdS14Yo,Scary
6403,1LmK9whHPMQ,Happy
6405,6x81MpXySSM,Sad
6407,XbXDeU6DFUc,Scary
6408,4AeqdrfDrPw,Scary
6413,FP1gvxga1h0,Angry
6414,986WCyaKOSc,Sad
6417,4KXqeyAyeUk,Funny
6419,XaDVcxuePZs,Scary
6423,8aWKKh51_g4,Happy
6424,a-s2jM09bOA,Angry
6425,t1QRWwMog5o,Funny
6426,4WVWy6OJ86Q,Scary
6428,xqOhRBKw1S8,Scary
6430,jxRLZfZsapo,Happy
6431,vv1v8R8Dkp8,Angry
6432,zFjaD-EcCi8,Funny
6433,4FfYAebF6EY,Happy
6436,MULiqe4hwqo,Sad
6437,wL8J5yr3C_E,Angry
6438,fD7gT1OW_e8,Scary
6439,BCIfIGmNyAc,Sad
6440,hOhxQNRdFBo,Angry
6443,vRApFLsU4Us,Sad
6445,24wceIIYiA0,Funny
6446,9__0ny_tL74,Angry
6447,jIc9G_U60ww,Happy
6448,ylXtt_Topqc,Angry
6449,N4I8C8UIca8,Scary
6450,bTsSh3_plcE,Angry
6451,X8x-3HbNhXA,Scary
6452,BJs1s34zg54,Sad
6453,dQdmYkew5uQ,Funny
6454,3N95L1nPhn8,Happy
6458,QITYZaWFHPU,Angry
6459,FjvRw6fwpkU,Scary
6461,dLZpebLAd28,Happy
6462,yONFcaihqiU,Scary
6464,7a4qOtJ7ehM,Happy
6465,qVa_4y5OMR4,Happy
6467,VfxbbkOyCJk,Funny
6471,5KLOAM-TyeA,Sad
6473,d8fPZp2JbbA,Happy
6475,6Q9zPdgLZvs,Angry
6476,nmltsi-q1Bo,Scary
6477,-mMymvOzbpM,Funny
6478,0ltzbqutKrY,Scary
6479,OxylUKlZjIA,Sad
6480,9g3MOO-xd3Q,Scary
6481,GwUalIvSgE4,Scary
6484,tbB-_MHEqog,Angry
6487,4LOgYmVYqVk,Happy
6488,CC6Tg9icK1I,Funny
6491,1cdjz7QG-Yw,Funny
6493,iWXp-2i1F0g,Angry
6499,oPlYg7qoJ5Q,Funny
6500,oZScu7DU5qk,Funny
6501,YZhLYPmT94s,Funny
6502,lafszAO0xGQ,Funny
6503,6HlRrbvMg6M,Happy
6504,i8sG8vxB_b4,Sad
6506,9qDPdrdS4Jk,Funny
6508,5MdW6T3VSBI,Angry
6509,dOuz4-RHG34,Happy
6510,SL_MewBMzAU,Scary
6511,d43Plca59Gw,Angry
6512,BGBEJzsqAHo,Sad
6513,uAPrs80m43I,Funny
6515,rQe8itamBHU,Scary
6517,te2YjMqR8AA,Happy
6519,hZE0nyYTwAY,Happy
6521,-F8HkbJFdKw,Scary
6523,FQf6oKA-zOc,Funny
6524,v8vpcwyCgK8,Sad
6526,GMtb7U-8IYM,Scary
6527,UiiYMspxfhU,Sad
6528,F2r2UTrsmj0,Scary
6531,okAn7kjxmes,Angry
6533,NYfbvVr2Pcs,Sad
6535,X2kUAHEFhdU,Happy
6536,BcZHszZ5cmc,Angry
6537,r5cGzgp0qKY,Funny
6540,J2BDMndrvhA,Scary
6542,9uToez74x_M,Happy
6543,pU4_aGIgUgo,Happy
6546,40s5KA6eKtg,Sad
6547,McnwRkYqvAI,Angry
6548,mT2hwRX4kf4,Sad
6549,7cnY_L7MfO4,Sad
6550,tSsON_dge8g,Funny
6551,-N2qls9gCxM,Scary
6553,WzdQZpGFamY,Scary
6555,rUx81Ze05RQ,Sad
6557,1E3HeaZj-7U,Sad
6558,E9vjy_MESkE,Funny
6559,Nqt5GNZDFqk,Happy
6560,S9YUEMpkW-M,Sad
6561,d6w3d9S1LVM,Angry
6562,__bcVPg2eMg,Sad
6568,5M9_AlpzZt0,Angry
6569,zQk4lShAyz4,Sad
6570,LBs-ELbcQt4,Scary
6571,p-NrpwjVdvE,Scary
6572,D_vueH-9Vpw,Angry
6574,160qNMuEmzs,Scary
6575,qycHckvNTH0,Happy
6576,0hyjvLkDMtY,Happy
6577,1-mlYA-QsJg,Happy
6579,rX5jFy5Ql0o,Sad
6581,BFlbaemvl40,Scary
6585,0guK6KNLg2Y,Happy
6586,vJIzSt-T4qs,Angry
6587,wfD68foEmd0,Sad
6588,998nmeedl3s,Happy
6589,DroFdQZDOLU,Sad
6591,Q-g6_g8Q1KU,Scary
6593,C5jn0Sx_vYQ,Happy
6595,5reLtqske5A,Sad
6597,0e-3fzbMnYE,Funny
6598,mpCuhJknmj8,Scary
6600,wFrYAxoy_Bw,Happy
6602,vDNtoFxGYJA,Scary
6603,tF_yQj2ZFaQ,Scary
6604,uOwfi4ByqIA,Happy
6605,Ff8QAfS0-Fc,Sad
6606,-ZgGdU73o_Q,Scary
6607,prnBDIZ790o,Scary
6609,DBGuKADpXLI,Happy
6612,priEjVOo3gw,Scary
6613,-di_dphedeY,Happy
6614,-PZ5gPLE6hs,Angry
6615,21hlpvG0o3w,Scary
6616,5VGEGg4dXLc,Happy
6619,zUqhZjbk1us,Scary
6620,AKa2jqvlcoU,Funny
6621,AgI3aYaaSFU,Happy
6623,YIZvLYmr0zU,Angry
6624,1ArUx6UCxe4,Scary
6625,1GG3uxw2dQo,Angry
6626,4TBRAAcRfXU,Scary
6627,Xn0wIqnt_44,Angry
6628,_EUWYtJbQig,Angry
6629,3TuVVtsS4QI,Funny
6631,C7OIuhWSbjU,Angry
6632,NNTfItibg8g,Angry
6633,tGv_L09pf6E,Sad
6634,6KcCQmscg7I,Happy
6635,fedq241_MbA,Funny
6636,wyGX5fqN74A,Angry
6637,rI-QOipr1l4,Sad
6639,raHidtpEuGM,Happy
6640,dhvavriuxHE,Happy
6641,sm4N-ct4gDs,Angry
6643,G0m3iUv68cQ,Sad
6647,xnwoALUVVfE,Scary
6648,F7FvFTMZSNo,Angry
6649,3DjOKhxQvqQ,Angry
6650,7_fNDwbZgGg,Angry
6651,kP5G7AKk8zs,Scary
6653,WZtsqE4RyAY,Angry
6654,81h6OvrFEso,Sad
6655,a0XcTY4fSlA,Angry
6657,v-43o6TdqUo,Scary
6660,ByFJmcowlgs,Funny
6661,lg6ElvSpAZ4,Scary
6662,z5nXvN-K4Dw,Scary
6663,ClWoQiFJpMc,Happy
6665,qUWYzx7pBSw,Angry
6667,E5XS7gVRNcA,Funny
6668,lndUlhVDzyw,Scary
6670,IAWUvho7C3Q,Funny
6671,7xLZN2-XEAs,Scary
6674,4RHFZKMGrPk,Angry
6677,qpBkl7EkBHw,Sad
6679,aO2JL5zW_Z0,Angry
6680,gx9nYdOPFAM,Sad
6681,t4LjJ2fYGQc,Angry
6682,ns5DfkbyYl0,Sad
6684,x-ob6_6f4jQ,Angry
6685,4ECQ-xrYYr0,Scary
6687,anjpcSqVGZM,Scary
6689,yXmKVKffzSA,Happy
6690,QJ2YmMKervQ,Angry
6692,LMFx6jH_Spw,Funny
6693,Hdko95EitpI,Scary
6694,dTI4cPpxLos,Angry
6695,wyHH0BQENGM,Scary
6696,s6xdzqZuX8k,Happy
6697,-eaVQ7DW2fQ,Sad
6698,UalShOmhCUU,Scary
6702,FdqS0SPUYEM,Funny
6704,FqsMr3CC4ZA,Angry
6706,Pur_m7DtCY4,Funny
6707,upyZngMbcjI,Happy
6708,fm08NSppCjw,Scary
6710,-WlPNiOVXX4,Funny
6711,bve-jWwEybQ,Angry
6713,QO3n58O6Xx4,Sad
6714,ZbdmiykoJm8,Happy
6716,lGzVRNH5PjM,Scary
6717,rowMkRbOpvc,Funny
6718,o1wsOBHqm5Q,Sad
6720,f9phGu4BTSo,Sad
6721,cFJ5Dqx0t0A,Happy
6724,mWDOkWp952Q,Angry
6727,J-z5H2MVAL8,Scary
6728,kkFjI7OwIgk,Scary
6730,uKCuwLep2Bg,Happy
6734,tQrpGhVOOGw,Angry
6735,murPJBoVz3w,Sad
6736,8RihvICsS0k,Happy
6737,-fcg9GQfadQ,Happy
6738,Y1NfGZpGCNg,Scary
6739,igxYRRpbehU,Funny
6741,blJ2dh_Hzo8,Scary
6742,b-ophAr4FtU,Sad
6743,sGM6xX5laFU,Scary
6745,YEwikeeqF38,Scary
6747,ZlTRIB3HcAg,Happy
6751,E9n5lPxgw3U,Funny
6754,BiKjZF1q3yk,Scary
6755,hwjfrkDcElg,Angry
6756,9Yafv78YAwQ,Happy
6757,Y7SoAXBFUew,Sad
6758,wYXlWA9X1c8,Funny
6759,dv9bqF_pUrU,Scary
6760,0cnip3D8PSc,Sad
6761,VNTOztxcTEU,Funny
6762,Lixqf_BkV5o,Scary
6763,5bPEdHaQiRs,Angry
6764,AwCFT1I6Qtw,Happy
6765,D_WIL4QU4nc,Sad
6766,seskdVqgAkA,Angry
6767,YCUD7o8D3Wk,Funny
6768,sgVqMKtUMsA,Angry
6769,_ZaFOeRs9c4,Happy
6771,Lnfyv3Z7YA0,Funny
6772,4HMMAP4pZlQ,Sad
6773,UGqj40wh5pU,Scary
6774,sUixzv9gnDc,Happy
6775,9lFu_0hgGBk,Angry
6776,K4WvjW1uw40,Funny
6778,2eaPotxvTLo,Funny
6779,cwBkiQhcqHM,Scary
6780,uJEg_jSfQ_I,Sad
6783,F1R7QXOHl0Y,Sad
6784,ogW2tWCxpPM,Funny
6785,4fpMMxjOheI,Happy
6786,Q-zJuVVnzP4,Funny
6787,rzVNYg3nClo,Scary
6788,WWshMyFLp8w,Funny
6789,bn6TqUfodeQ,Sad
6791,TQNlEwsQFBU,Funny
6792,b34juzcYlU0,Happy
6794,uplKUBs76tM,Happy
6797,39dev6M3fB8,Funny
6798,hXqW0PaYR2g,Happy
6801,GzzRKrlmlrA,Happy
6802,CyiPyjYX6AE,Sad
6803,numBFyS6tl4,Sad
6804,aFUUUXoKpYw,Angry
6808,aYk88U_cFgk,Scary
6810,BRCwIqsFd6E,Scary
6811,7kdXbHwmn38,Happy
6812,-WQAnuQZg3o,Sad
6813,s0KZ7LecV3c,Happy
6814,9vmM_sousLU,Funny
6817,s4LCODTP_2o,Scary
6818,7S6jKZy4msc,Scary
6819,nvMOEPTPc5c,Angry
6822,RTQJe028VdU,Angry
6825,gyEsLK-C1CQ,Funny
6829,AeY-sUZDSKY,Happy
6830,2xfpkgy8YN0,Angry
6831,sEN_M31E2OU,Angry
6832,2z5w6qD5eEw,Happy
6833,m1MJlgJKcm8,Scary
6834,-cxzJ6S-Kp8,Funny
6837,yd3qzCBMGjI,Funny
6838,rFQlXS4WJGA,Sad
6839,Z21PK0xYtnY,Scary
6841,HlHGynJ8g7w,Sad
6842,hkWOAj09_dY,Sad
6843,JrKjZvishkU,Happy
6844,VQOBhIwsEaY,Sad
6847,ux5srtYwvvA,Scary
6848,ATBzMIxt8-I,Happy
6849,BBcITavaV7Q,Sad
6850,ZAmB8wl62Jo,Angry
6853,GGryEOq8dqw,Scary
6854,g2SJIDDm-dw,Angry
6857,fm8p6zTA_ko,Funny
6859,99GYfIpRX74,Happy
6860,7CbcbzhW2Z4,Sad
6861,oa6Ax5u9rr4,Happy
6862,1MVtnf2FH68,Scary
6863,BgKajW79uXU,Scary
6864,QISYePTVvhc,Funny
6865,Emx0uHWFKFA,Sad
6867,QSu_iz3eBNg,Sad
6868,omW1B9B5Qhk,Sad
6872,32mDxB3jIXk,Sad
6873,wRR--iQgeHc,Sad
6874,JRI6P1zvO-w,Happy
6877,hmx_-Oqtlio,Sad
6878,AZWOHt-GuUo,Happy
6885,tuOc4xrr7rs,Happy
6888,G0dJYqEYRxw,Angry
6889,oFno9Q4xPGY,Scary
6890,rB3_R5AZKAo,Sad
6891,8V6viNVmKPs,Angry
6893,01TT15BNNZI,Happy
6894,ippngt2VAwE,Happy
6895,gBuLpP4klvI,Happy
6896,BZD632VTXGk,Scary
6899,v5x-0ymqdPs,Happy
6903,BeUWilqwLj4,Happy
6904,97XA3ZYsqHw,Sad
6905,Wn6ocpdSRhE,Angry
6906,4H-VpQFYtBo,Happy
6907,qAll2TYMIFs,Sad
6908,1ORkBYdDZSE,Scary
6910,-nRjoX2G3nk,Angry
6911,r-TVZOIfAlk,Funny
6912,wR7n4Gg-_ac,Scary
6913,HZePq5a8Obo,Funny
6914,KscrvuH8YRs,Scary
6916,MDF2qXN3lfM,Funny
6917,33uAqnMOxpk,Sad
6919,_0Uoo60FSec,Funny
6920,KWe0kPu1sF8,Sad
6921,5MOpAm8R2qQ,Angry
6922,UHZh9OBEg2s,Scary
6923,ylz5ql70Twk,Happy
6924,qlNJjB-Fjpk,Happy
6925,HIksQgVOxQY,Scary
6926,vANsSfNd_Kk,Happy
6928,_HvudWRytg8,Happy
6929,umPwOxAiebI,Scary
6930,vzhidrA5Fo8,Happy
6931,x9eiXkJ3RSM,Funny
6933,XfOK0PouKVI,Scary
6934,2WdAeXjbUn8,Happy
6936,leiPemYDg-8,Sad
6937,JXSTkYsq3lQ,Sad
6938,9tPoSZ5RHBw,Scary
6939,-BuYLobu90c,Happy
6941,mi2yRRt6ivs,Angry
6942,klqUAQTp5TE,Happy
6944,9zmQwBUFwd4,Happy
6946,iFOwlZfNTO4,Scary
6948,5wPILbyfvtc,Angry
6949,ufsBndXGCto,Sad
6950,C0reE9L8NBg,Scary
6951,NY-AS3e0bv0,Scary
6952,HDY328Ra7Eg,Happy
6953,IiWPbXi6y-0,Sad
6954,FR1DSkU-56M,Sad
6955,aNvdyD324e8,Sad
6959,UikTLPy5Pwc,Scary
6960,m5D2Vcmqoao,Sad
6961,uLZwyElr6sk,Funny
6962,r6Z0RJKKix4,Sad
6964,acJ1et7k7IQ,Scary
6965,OSlotCnSFow,Angry
6968,LUZApfYIQ6o,Angry
6969,w2dgVJp16do,Sad
6970,cOQ04i6aajc,Funny
6972,OHLfXqiXMII,Sad
6973,_O2AqBN4Kks,Sad
6975,rPnAtd2Q2ps,Happy
6976,JFjZLU3iSpI,Happy
6977,EyJe_9BPfpw,Sad
6980,_dk0UOs7nUI,Sad
6981,EvuIHa6Gsw8,Sad
6982,PAcom5vIz68,Funny
6984,rX21x2az8yI,Angry
6985,7mIQQwlkMB4,Sad
6987,mEk4UAYo5sA,Funny
6988,1kt1kcrt8L0,Sad
6989,DsoDzEjkCzs,Funny
6990,TLaOZYoCjIg,Angry
6991,Lf-qgb2kiDU,Sad
6992,5AQgAdGfYHM,Sad
6994,1-wn7UF-0_g,Funny
6995,otHojTPue_w,Scary
6998,6F9619S0HMw,Scary
6999,pm6riH6jNvM,Scary
7001,2zd8QUSEkjA,Sad
7002,9gXNezooU94,Scary
7004,kfClzK3tY0U,Funny
7006,Y38679VDEZw,Sad
7007,AUDVNxrdcyk,Sad
7008,Cu5w_jWLTVA,Sad
7009,L1ibxByYvMg,Funny
7011,GFofUwU4Vxc,Angry
7014,UiQ8heQV8XI,Scary
7015,V_c9gj91OMA,Angry
7016,w7DZniWyVpM,Angry
7017,96CBwrRatn8,Happy
7018,hj7VJnNq6A4,Angry
7021,--ip67RoGwo,Sad
7022,iBeb3tnfNHc,Happy
7024,4_kdjSp8JVg,Happy
7025,1LUKZuctLf0,Happy
7026,s_MOCnHbCmw,Happy
7027,2pA8C1wAFEQ,Sad
7028,kjmmzA6i5rk,Happy
7029,3Os1xmMrgus,Sad
7030,5gSxKdVXp1U,Funny
7032,pOqvMeQHdAw,Sad
7033,O2eIjkSaG2Y,Scary
7034,VMwGh6xPu_M,Sad
7038,7ZXz3Xa7APs,Funny
7039,f4aGKkGZ1Ts,Sad
7040,vLdGjT0SXDA,Scary
7044,J05lPoY9gp0,Sad
7045,fZZCKXYvQi8,Angry
7046,UnpChyrqRHw,Funny
7047,y_ebADPOhHE,Scary
7048,sJhGqOSkaz4,Scary
7053,o8gUvhE-0kA,Funny
7055,BRzG7vpyM0Q,Happy
7057,bj8XI04XnNQ,Happy
7058,Cdzipi0coNw,Scary
7059,1ot0sfTzOVg,Happy
7061,SBoIsu7kTXM,Funny
7062,uoBVev0mKvE,Angry
7063,OEwMzKNtt_U,Happy
7064,YpmEifKPtAU,Happy
7066,3VTinB14Pmw,Scary
7067,AHjVmZdsk1I,Scary
7068,-qANbElm5Zs,Scary
7070,CWmQXUYVKVQ,Scary
7072,Ybuwpd7ihak,Angry
7073,Gn8w615Y7OQ,Scary
7074,GzlvJEA0O6g,Funny
7077,2jlLnSFxt9w,Funny
7078,3958WNH6TFs,Funny
7079,s6ntg8yCCNU,Sad
7080,gZ-nGWXrYCA,Angry
7084,hPTnU_4htJY,Angry
7086,rD3VKW8fnc4,Sad
7087,Uj_4DL9vUSg,Scary
7088,Plffbr-lfM4,Happy
7090,dZgMrf7thro,Happy
7091,gOuj6Di6rX4,Funny
7092,gmLZu9ArOKo,Funny
7093,-UTTACvDM2I,Happy
7094,NYwsz85G3yA,Scary
7095,9QYo50tFm6w,Happy
7097,5mcO9AOP59o,Scary
7098,2kcSUBkFbaQ,Happy
7099,D5Tvmm4Gn-k,Sad
