YID,label
9gXNezooU94,Scary
kfClzK3tY0U,Funny
Y38679VDEZw,Sad
AUDVNxrdcyk,Sad
Cu5w_jWLTVA,Sad
L1ibxByYvMg,Funny
GFofUwU4Vxc,Angry
UiQ8heQV8XI,Scary
V_c9gj91OMA,Angry
w7DZniWyVpM,Angry
96CBwrRatn8,Happy
hj7VJnNq6A4,Angry
--ip67RoGwo,Sad
iBeb3tnfNHc,Happy
4_kdjSp8JVg,Happy
1LUKZuctLf0,Happy
s_MOCnHbCmw,Happy
2pA8C1wAFEQ,Sad
kjmmzA6i5rk,Happy
3Os1xmMrgus,Sad
5gSxKdVXp1U,Funny
pOqvMeQHdAw,Sad
O2eIjkSaG2Y,Scary
VMwGh6xPu_M,Sad
7ZXz3Xa7APs,Funny
f4aGKkGZ1Ts,Sad
vLdGjT0SXDA,Scary
J05lPoY9gp0,Sad
fZZCKXYvQi8,Angry
UnpChyrqRHw,Funny
y_ebADPOhHE,Scary
sJhGqOSkaz4,Scary
o8gUvhE-0kA,Funny
BRzG7vpyM0Q,Happy
bj8XI04XnNQ,Happy
Cdzipi0coNw,Scary
1ot0sfTzOVg,Happy
SBoIsu7kTXM,Funny
uoBVev0mKvE,Angry
OEwMzKNtt_U,Happy
YpmEifKPtAU,Happy
3VTinB14Pmw,Scary
AHjVmZdsk1I,Scary
-qANbElm5Zs,Scary
CWmQXUYVKVQ,Scary
Ybuwpd7ihak,Angry
Gn8w615Y7OQ,Scary
GzlvJEA0O6g,Funny
2jlLnSFxt9w,Funny
3958WNH6TFs,Funny
s6ntg8yCCNU,Sad
gZ-nGWXrYCA,Angry
hPTnU_4htJY,Angry
rD3VKW8fnc4,Sad
Uj_4DL9vUSg,Scary
Plffbr-lfM4,Happy
dZgMrf7thro,Happy
gOuj6Di6rX4,Funny
gmLZu9ArOKo,Funny
-UTTACvDM2I,Happy
NYwsz85G3yA,Scary
9QYo50tFm6w,Happy
5mcO9AOP59o,Scary
2kcSUBkFbaQ,Happy
D5Tvmm4Gn-k,Sad
KW4tM5hJuCo,Angry
xmaE8lhXW_I,Scary
8lpW_TEO_pA,Angry
b6nOna2sMnM,Funny
RVmdUjNZCGI,Scary
_KmXJmVpau0,Scary
z-i_oUvaKXM,Scary
awA7NdKa9IY,Angry
Du-vr5xp0dU,Scary
QshabzW2vw8,Sad
GdqVrFADptc,Happy
DhmmF3jfGMk,Funny
HhdWVDmtS9E,Sad
Py6Webtu6WI,Scary
7RtQpW2dSU4,Happy
HoGqg265KDE,Sad
0tF09J6uz-8,Sad
6m4O_Fvf0Vg,Angry
0B8TpGgYDqk,Sad
-petcmQ5ImA,Sad
xigiiSNX1bA,Happy
Rgfk_CmbfHs,Funny
FQwbxy0QszI,Scary
bqMCiEUlJSg,Funny
6l8sStLTASA,Scary
e79g648FiL4,Scary
hoNur70oHFE,Happy
3flDVLPrTKw,Happy
87Zd2v7A7go,Scary
2Zq-lxhY0GI,Happy
nehbyq-D2zc,Scary
I6HGYZ_woYA,Scary
AJROvxlmo40,Scary
qc0dTabJrXY,Funny
-gQbb11q4Q8,Happy
89t7Xc8B3as,Angry
7-lk27zM4Cc,Angry
KCytKo5LzCc,Funny
cT6jffY2vB8,Sad
Ct8i9ST-1ko,Scary
tTFrlEqw7Qs,Sad
mLXS4WouTzQ,Angry
8hDYHKp0lg4,Happy
Wiq8Id5VQmk,Scary
yC_wI7Y7YQU,Scary
b6TdA0QRTIw,Angry
PfXBXV9XY8k,Funny
P5z944sQ1RI,Funny
AZ_aPrNqnWQ,Happy
uYBu7MJXKhY,Funny
RKq-8Svarn0,Angry
C1yKR0SpgUQ,Funny
YSK8_000lps,Sad
I0q3IGmTkRo,Sad
xRgt2smpjjk,Sad
zyBLGA1kXLI,Sad
APsHzFYKQj8,Sad
vz3oYKuqfYc,Happy
KavxT4XdetU,Scary
zv-yCkr-240,Scary
3vBGWVVraYw,Happy
T5dZzl_Ig1Q,Sad
xaOAw4A-KGI,Scary
Gd50rA7qZLc,Funny
8k4DogAGrpw,Happy
1NyxDBC3ozg,Happy
YpDkxcElMEo,Scary
AkFrfzWAEvQ,Sad
Y1Nm0PgxdzE,Funny
6-X_aR35XC4,Angry
qH7qQGQyrRg,Scary
jAch8nvDx9U,Funny
3BbF1mjLsSw,Happy
TXtM8DpzewM,Happy
kwOM9evOb1A,Funny
Pn7UO8TiS-w,Funny
-TGtCHzPlSw,Happy
s-4jB0Hov_c,Scary
PnJx0uLJ_oE,Funny
Osv-BisW2dA,Scary
tZzq41WdFJo,Funny
70aAkqmA9Qc,Scary
2d57Ho9LHGM,Angry
31u2gpXTpMg,Sad
S3k9nnzFTDI,Funny
79yKHAsD1nA,Happy
qJnoQ5UAv0M,Sad
sr6aFOdVDlU,Sad
UiJFkEij-C4,Sad
N7KsiIUL7to,Funny
8cGaFi3HbXI,Happy
0-rwgqVOpTs,Funny
PWPzjzRrXQM,Scary
1Qqff-SZaIA,Scary
jGsACUmBDZY,Scary
43Y4_-rgAwk,Funny
TM5jK3a86uA,Happy
j1xVNWomZM0,Funny
gCSShNsw-_A,Angry
7gBHd2dqpLI,Scary
bG8eEifKQ9U,Funny
UTvLcsFQ8dA,Scary
JYyilHdmhB8,Angry
p3kYp6cCUjQ,Happy
nm126l4Imws,Happy
40NDUDsy4YA,Sad
wgYn7eG33pc,Angry
ZgcZPBUKxd8,Scary
_x-HGYE-408,Angry
B_MeHU7uO0c,Scary
HfCFuISo4Cs,Happy
9W2u907a7U8,Funny
6sKRv6tEJv4,Scary
9GrS5tNf4pk,Sad
sXM2k6ZzHoc,Sad
0Xue3N0BRaM,Happy
VUk9dPTXUdE,Scary
87iCW1n9Yqk,Funny
YamSEANRdTY,Sad
do8sw1w1zig,Scary
WcqRL0Pu7rk,Angry
VL6uF-XeE_A,Funny
0A0I-ttljAg,Funny
-c2kgo6Lv5k,Sad
5x-4SP7nwmQ,Happy
6c1FeywN4oQ,Sad
3CmeNfk627g,Happy
3QLg6R0Nc50,Happy
ED_rSJWsLko,Angry
jI4LbwI51IU,Sad
9ZLhBqM1GIU,Funny
6CEh7sdCEY4,Happy
SwSR1SHYZRI,Angry
Vu-cv9wnRKw,Sad
rRyugR4jjsE,Scary
pwjfTIJoBMs,Sad
6meQH14Sqgg,Happy
jbrwO1Cy5zM,Angry
WxmXTACZDJA,Scary
7ja8hamnuJY,Happy
gDAfaJWqCT8,Angry
3aAB19pK588,Happy
-PFMmR0NQJo,Scary
-n00kjZf2fc,Funny
-d67IYk-dXs,Sad
H11VzpGWfS0,Funny
Z-dbgJTtIC0,Sad
PfrQELvhX4k,Angry
-ArVnrmCYkk,Scary
lV0-LMVpZLg,Happy
hrLvOOeFM_M,Funny
tRUBoOhSOq8,Scary
-JlAFf-IyKI,Angry
tg0pDqMueu4,Scary
-_BMNBQy0XA,Scary
1lI96_V3cUE,Funny
xgUJRymWeqQ,Sad
0sEPFzL3vBs,Sad
-TG7kXFma44,Angry
3eTNm9tOPnQ,Scary
TyBgUVKJv3Q,Sad
3MT8v_eq4Nk,Happy
9aE33JEIGOg,Sad
z2245i2Um_E,Happy
U3TpCc2zHrI,Angry
7J6U-HE3Lko,Angry
A0xT_sGdVR4,Funny
-SbVMWWGUgI,Angry
4hS465VzOYU,Angry
ViEF1_teIRo,Scary
GLuUa-Y16wU,Funny
9E9F37CUNKI,Sad
KqDfzfHAKIk,Sad
bForu7KwHQY,Scary
_6uP5AkskmE,Happy
6mk1GHOSS7s,Happy
5ccdpJUaum4,Happy
jYtUtwAsKAA,Scary
1giMmLuOGNM,Happy
YT7iAkdZMZA,Scary
Zun7Ow7Cujk,Scary
31JoZ10AWz8,Scary
dRDmUBZMqhM,Scary
FrhuBNHnfgA,Sad
2hodhG5fgsY,Happy
cn3zNc-1b-4,Scary
bsf9o1ZiFGQ,Scary
w6jVpNSOrsM,Scary
d0H7lDHcOls,Happy
-mli5IrGJgo,Happy
B6uXW7UqiKk,Scary
87bpz07-5Sc,Angry
BCdLTNK_S0c,Funny
PavuiNqxVZE,Happy
QYFb0hyxZPw,Scary
y6cH-73TMDA,Scary
JZC2ld8t6KI,Angry
qxhHQ11MyFk,Sad
S9-i_pqoUCw,Scary
69IwTcuQvgE,Scary
-eZkXDwhJOQ,Scary
LtzmI1x35xI,Angry
ymWfW9gVhWQ,Happy
pWjOIS0eICY,Funny
oxumByX3BEw,Sad
aSKqARmbrEE,Funny
cMErIpbhi-Q,Sad
szvOv9_Ik6o,Angry
t2bXbtrd_Yk,Happy
p_L4OUgAg7U,Happy
ODHnXEQgJB4,Scary
5BEdpUVRhLI,Happy
2WuOayeskSo,Funny
jbVvH8tG6QU,Happy
jP2Xw2LqssY,Sad
xw-hyd8x_TY,Sad
c1WZ35enf8c,Scary
dtiPmKaw_wc,Happy
ZxMTzORRCjE,Angry
AuY58JBVQbE,Sad
r0qBVlT6Tf0,Scary
gqLRZDuQ3qU,Happy
6dnck00uHw4,Sad
ev832Wu7zJ0,Funny
cRa2qoyxxfA,Happy
XzcO3BKcJrw,Funny
9H7Jd28IVYs,Funny
0YlR8Qh25hY,Sad
Ba3U7VmXcVY,Scary
FmPUEiXJrjo,Funny
WK-5gnC1B18,Funny
tLatewRPQ9Q,Scary
uwmz50nWKpE,Happy
teyDfFbVMSY,Sad
Yeufy1ITkL0,Scary
0JdsAzg0Mt4,Sad
IufVEZILOoI,Sad
ZpKlT6_h5J4,Scary
PyXzc-eaGv4,Sad
M72xpJUNrYw,Scary
5DNl3DX4rr0,Angry
gqpuuSrO32M,Sad
abluHhBO_jk,Funny
cqiFaUU4Pus,Angry
41AFeu2ZD4A,Scary
oD_RJ6l_VSo,Funny
ugwklEN8Tfc,Scary
_xBdfWEj0Iw,Sad
mxptRIxQiwU,Angry
pUJkMZm8t9o,Happy
sr0rIulgfns,Happy
KEqckyRC-Ek,Scary
930zgNuCVWk,Angry
H5zg-jlboJg,Scary
UOngfpWolbM,Scary
RoDS0k7qrIo,Angry
uJQCaC2cIbI,Scary
-IiovtR2tC4,Happy
J7Kw8ycLb6w,Happy
kmcvQbaDyac,Angry
d2M-5iCue0c,Sad
akvE3llUdzc,Sad
R7NOJK9WQMA,Scary
08KHQH9V2ak,Happy
Xm1wwvkDazI,Happy
0QYyEEAh-Xs,Scary
Cc6HKTNFJ-U,Sad
vFyzLFfilgY,Funny
eNBldLiWA8g,Funny
dkxGAomdsCc,Scary
ASBDAVN-0Mg,Sad
SAlz0p1GUT4,Happy
c9tRbWSk7c4,Funny
sZypBqJDj8E,Sad
p1GDG0tw0I0,Sad
6TZdZ0onvBY,Funny
xUIB-L2EhLs,Scary
mQfJOHlTRDk,Sad
8khwo4AhQs8,Funny
ixb-U8onrB8,Funny
zNQLIwV14w0,Funny
ECP1GkdTETA,Sad
Y00bcC_kA2A,Happy
4HRF2efDnpQ,Sad
qd8LeEiahMM,Sad
-xqEncaf8hM,Sad
-MSyH5iLbxs,Sad
CvMnvztqqzY,Happy
6vVxN7Tj5-o,Scary
deKIxgClKuk,Scary
RFyMMYtekI0,Sad
VP-qVLB49WQ,Angry
WsSmVj2kipE,Happy
0QTqte-nSC8,Sad
vnw_bLNgaWQ,Scary
5rjs8tso3bs,Happy
Q8C1aG0Tzfs,Funny
z8s6iANI6Ws,Sad
AqkzM5Ip31U,Sad
fDGHBsgUtr4,Funny
XAGjlqYOoRU,Scary
GYY5nZ-smAw,Angry
1GeLysYbPRs,Happy
A9ECxUIqw6s,Happy
0hqoxS486xs,Funny
I9PiDlkHSkY,Happy
MJmDXtyfqSM,Funny
qaW8njXL_eU,Sad
X72ZQybbK4k,Happy
xJadx-CsCIY,Sad
zFhGImnLDww,Scary
Ru0-rYcY6Kg,Sad
7gjvh2HNfEw,Happy
6d5mP0bzFEw,Happy
OXIoR34ghOQ,Scary
PgWBokKxBus,Happy
W1v_MBG4Kgg,Sad
d8NWC6Z7qDg,Sad
0nLbCS0c25M,Happy
5ALI5JDaikA,Happy
cVAAmt3nn7o,Scary
EIuf5OgX0ek,Happy
nsL-OXe8qh8,Sad
UbGI9sMn3vA,Funny
__j3ka1NKB8,Angry
DP5drL4m6hU,Happy
XiCe2c-D5H4,Scary
4NtdTb2xRDc,Sad
yTHx7V-28h0,Scary
e3Hmjk1BHRo,Sad
pHFHsubQVpg,Happy
xOMXz6ilIPs,Scary
CQXSGUkQxpY,Happy
ZdWwFpkKfGM,Funny
SCPUAPl-XcU,Sad
-G5PFNVEwJ0,Sad
OrGRYiMuEB4,Happy
cleI57hPNm8,Sad
GJEHnUVWc1Y,Sad
Ei-F-udV784,Angry
hjDa6k-K20U,Scary
OCgZ_wvd8WE,Sad
pqD-qh3nwNs,Sad
ypLme0UIUfI,Happy
FrihX4oIZbM,Sad
-UjmFUrJBfg,Angry
dlguXkRlIV0,Scary
BnXsJLmrDHA,Sad
mplwjCTiFNQ,Scary
3gFrsV8XfHM,Happy
7YtKrL6ScXA,Sad
52XFgLuTco8,Angry
jxg9oHUOegI,Happy
DLaj1_-T86g,Scary
D6dEOIZPbDE,Angry
CLUnZWbqK0g,Sad
f1yPJaRT6vw,Scary
hsd55MM0ar4,Sad
49QX74Gad8w,Sad
c7uNShVD4Hk,Scary
BYYfJZFc4MM,Funny
xBQSanwqSAU,Sad
6qHBNRmEXpI,Happy
_nJLM1ScsfU,Sad
lVhNZaz4oBM,Funny
squureYZJXo,Sad
2aPVOidHLXI,Angry
DfBLYvYJDqs,Happy
oLlklu-APMM,Happy
JPWVGl8mmZQ,Angry
h2x6NvLscDo,Sad
Hs2gQvgl7aU,Angry
EeuZeCvjtrI,Funny
ctYxaHxooQo,Scary
At6oWRGDJSc,Sad
B-QyRSymHvU,Angry
f2N4MTLV9So,Happy
xRm5AFozIw0,Sad
EKeQVypHEyU,Funny
bK7PVm9fpZA,Scary
EjF0zwAQuiA,Funny
oDa2nOcDS60,Happy
Gcbg0adzkZE,Sad
elSqbB_qQT8,Scary
y7x5E-Tangk,Funny
w53B6xTm8fk,Sad
wIkqyvOdMnQ,Scary
fvMrYg1HC5U,Funny
ViZ3CdCFMkI,Angry
fSG_5oDSaaE,Sad
Rhn6K9HCbC8,Angry
C5G-YN5kGbo,Sad
W1yT6E3uF_8,Happy
HW9rCzBMmuY,Scary
7ueCf_4tb74,Happy
2DKEHawTDDI,Sad
2slzuIpUZ1M,Funny
skjKqNkQMzg,Sad
3LIo4dAWXbU,Happy
bB7qQ7UqFEo,Sad
orZD0fN_Fbw,Scary
gpcXNRAeTF4,Funny
kFGPSIoE6io,Angry
OFKJNq0baoc,Angry
8NgWEd4139c,Sad
iSCU9Bn-0S8,Angry
-RTk8gijRw4,Scary
MKlwlrEJv5I,Funny
9YbDTOQNNF8,Angry
e7roLVVxMw4,Happy
pprM1_iEBbU,Scary
-KHfYv66Ec4,Funny
2zrPFxxT1VM,Happy
2IhiKMz2XTk,Angry
rC4PNZ1XOmU,Angry
4X7GiIRTneM,Happy
PQXYWc3JHhU,Happy
XlCxxDByR2A,Scary
3TunLcDnL6g,Sad
KxjiEi2Eywk,Sad
9AHpv1Q7S-E,Funny
yLqDZnlG70Y,Angry
4vIqyqjyAmY,Scary
N1KjzWUa8-E,Angry
dHaKo35ZHQs,Sad
2NxF4Pi9INI,Sad
-NjywMzlbrg,Happy
AgJH6Ul1EFg,Sad
eBuw82PQWGA,Funny
0Rt6sNb3P8o,Scary
7SEXvcS3TrU,Funny
JBo9twaRq10,Sad
yiLaTqErGGE,Angry
TJDAWAzGuts,Scary
6UhvsysP070,Angry
O-2YFgfGEn0,Scary
vq3Af3n6aj8,Happy
drocYMjMGW0,Scary
1bSP4wLfMpA,Scary
fNElJ8kZnnQ,Sad
8A54D1Mp-WY,Scary
-1B50kBrQeY,Happy
RpqnFDiAi8U,Happy
JL4Z2_5Q7sU,Angry
sx9NivTk7Mc,Sad
2Lkj06r4h54,Scary
3lCNqST5lAQ,Angry
Pq_SBYm-vac,Scary
1_6vNqE-rts,Happy
ZOfENKzD0fg,Angry
-_oNL-RlIEA,Happy
kyFpFXxCUrQ,Angry
w9EK04U7Cgk,Scary
mO9TNJv0gSQ,Happy
0gzGR-bz3Os,Happy
1Th2uz86cGQ,Sad
MpS2SSIhe2g,Sad
JqjW5F4VAxk,Sad
CZ1Ejyej7NI,Happy
rDle6V5nDRs,Scary
ipMaLOLPEx4,Funny
UeW7APJUMi4,Sad
e4SW9IfLrYg,Scary
KgDrc0L54EU,Angry
O3fp1DNuijQ,Sad
gVziIDyqdAo,Funny
YGlf7NoGETg,Happy
8T0FDAMUfjU,Funny
w6xEBy4UGTg,Scary
d93D8kX9QJ4,Happy
EzWbu5ojQrc,Scary
0GgLPofU3Ic,Happy
B_BHd3aoRXk,Happy
cK_5xnRo9sQ,Sad
qYQJzbvgKaU,Sad
Q3lXF0zu-I4,Scary
BPv0vfqH5XM,Happy
61xP3m2Tq8g,Sad
2cCq6_NxhQo,Angry
7GEvgOQ6kiw,Scary
ZOoJelx8skg,Happy
rfah0bhmYkc,Sad
BFA572sglL8,Scary
NZbosFeiWTg,Angry
0aBgdAhWKMU,Sad
xGSOqQ9d3Jw,Sad
PVz5B5sEtsg,Happy
7uN2qX3cqB4,Happy
hlxfc7tw0yg,Happy
3TyH7gwPoVw,Funny
qUTbKhznCNk,Happy
MIexFfOsuJs,Sad
26e0kFTauEM,Sad
9T1cpsLegYQ,Happy
3ky3jfT5LNY,Angry
kK8TJjGhjSw,Sad
XGBbVt94Mr4,Angry
_xW2sx4dqaU,Sad
9hyyO0GVZgE,Scary
Yvzc8K2o5vg,Scary
QOKlaxLBGuo,Scary
m6_rHQSrDkw,Scary
BYDGiUUqT2I,Sad
d0tCY4ikO40,Angry
4KQRfyIjQAk,Happy
xTXNMVJs6x4,Scary
ccZfgWdFtgc,Scary
_57dvysffVI,Funny
ZSHm7FdyxpQ,Happy
bjPNHpB5mIc,Scary
YoXYB9xjnpg,Funny
Unet88bsBt4,Sad
-RVkR14wr_o,Happy
O_4xokTM-Wc,Happy
2m8yDrCzUQ0,Sad
Wb2p-JlsQF4,Scary
H9fiOVo6Ep4,Angry
eHkwOzJia-M,Scary
IeRd4NCHQCE,Funny
5M6unTDaVIw,Angry
Fz6qkaeb4Hk,Sad
3T0wrwkbV_o,Sad
G2TPdcnctfY,Scary
T36ploR7huI,Scary
mosIHF4GoVc,Funny
wzKWP9GMatQ,Scary
xhmioKampwA,Angry
-r7iz-9v9bA,Scary
7eZTmLV9gcY,Sad
0c_l3SyC1j8,Sad
VN-s-32q9yE,Scary
7MFobTfxGNM,Funny
J8Mo6Lty_rw,Angry
xiBZ626mUnc,Funny
5On8_ABmKJk,Sad
NPGL-CWhMec,Sad
g_lYnbBcu5M,Sad
SJFthHp3aI8,Angry
M2yzv-7biXs,Sad
3QyNceM2Ulw,Scary
9fgGRdlKyFs,Scary
6Z77kfdg6yg,Scary
OmjfHQB_lcs,Sad
9jcSUVLXIdg,Angry
BXgGJ0nluaA,Scary
oupDl0isifU,Angry
zG1LvHd71AA,Funny
IAs3TNtYSCM,Sad
4T1trsISoG4,Happy
5H1A76JPP4w,Angry
-3kcEeGAgSg,Angry
zIYGIdokiMc,Sad
VLG8tdJ9teM,Angry
JOdv-Wvq5gk,Funny
wBfxoMXCsI8,Scary
43ocfc_Xgjc,Scary
If6uMdAk7VM,Happy
aL1Hta6I1o0,Scary
W_IG3AZlRXs,Sad
ATSILjLwZzA,Scary
GURe16CEl2w,Happy
1xkMM5R4tqk,Sad
djiuyeYbgmc,Happy
jBwpL3uOAdg,Sad
2Eq91VLUO4w,Happy
0r13kc6nKng,Happy
c_CfWKNSseg,Scary
pSK9Ye97blk,Happy
7kzdToRlKGE,Scary
H5zmsLvGAMc,Scary
wqu8ELFjYYw,Scary
XA2xlar7iz0,Angry
7Gi8HDSknDI,Sad
oVAvvb7-e_8,Happy
EtAJ8cITwnY,Angry
UTvT-6bBnAA,Angry
7gmhDtlN_uM,Happy
Am2oY99Krs0,Funny
S9jXFjb1Q58,Scary
2pvabJjtIIU,Scary
7hfqfS9iB6w,Sad
8XaBK8AMqRc,Sad
V7amnpa5CXo,Sad
0LNQMZykJBQ,Sad
Cu1Sc5KX_Kw,Sad
PFjWMtovxGc,Angry
jP4M9V_Ka8k,Funny
twvlGVn6MBw,Funny
kka6zUtE3h8,Happy
PNBHJWRHidA,Happy
47HmHbSEFy8,Funny
2ctgUIqyaBk,Happy
dODvBYg_X4k,Happy
10uYkP-rdMg,Happy
vSxbS2hiipI,Happy
4_brsTZLPO4,Happy
Q6Ev2CEUnxg,Scary
XnXJ3U9laAA,Sad
8KM3IWRt8Iw,Sad
BL181hSAG60,Sad
E8xRViRbjLM,Scary
1yYBUmFmFPU,Angry
0OX3a9cV4hQ,Happy
Db17PvTJB5c,Scary
EiCCJtRwRjI,Funny
ORUJAL0Tx7g,Happy
afD-Zwp4c8o,Happy
nfV_T0vW1Dc,Sad
XdxTZ4-sJvY,Angry
qxVdbCn2Cuk,Scary
ao-TFiShaWU,Happy
2wVPf1swZLw,Scary
1JiO_oEnFj4,Funny
CNqcwB17wTc,Scary
n7N4G7AIyL0,Scary
0ZnVnF87zT0,Scary
6523Qad9yHc,Happy
KgskuskVghs,Angry
DHlOei1YdQc,Scary
btWuKKtUL5Y,Sad
RRFIb18UQoY,Funny
0Jf3jqIXvxE,Sad
Qggju9zgRJY,Happy
lhAs1J0gZqg,Happy
oPKhRM8gImU,Happy
2U2e30J0Z0Y,Happy
9Oik_SVHaQc,Scary
QMta5XyMH8A,Sad
BJpK5PP7ycs,Sad
E9QPs5gaK8k,Sad
HpgBWNI7NII,Scary
6vRBp8jo40Q,Sad
J4ZhjYwozcQ,Sad
icpRN2FqMqA,Happy
bClCz-IsBss,Happy
cRxTCyvvwrU,Angry
3Q0-9nwmxPU,Happy
cjiYd-LftkU,Angry
P66HNOkvtlg,Angry
T-1LzFOswU4,Scary
HotPqKjcFzE,Scary
CoPqrU3ddrE,Scary
S1XxziUQtrc,Angry
05h9QmECNYs,Happy
nDk1h-dbync,Funny
81tF7giN6zM,Angry
EK5dLK1t9GE,Scary
fT5vCNRKsZ8,Sad
Q70I0w9VQ5c,Angry
sf50spVUjZ4,Funny
tjtOX8mqBc4,Funny
4ybRMELgXLM,Happy
r88KdfHTqQ4,Happy
TlTqkYC-EC8,Happy
rn_ty5P4SX8,Angry
rWitVrXe5tg,Sad
zaiBFJT4m18,Sad
zbU_mIF2tyo,Happy
tw9hsJOXvs0,Angry
deYwZ5b2sIA,Angry
EKlnF9PypK4,Funny
pUuK727ZF0g,Angry
-L5wKEW0y1A,Happy
LpAVhWMlmTQ,Sad
-VCmGjA9ZSY,Scary
ZocCGcJcGJE,Scary
_2bDnkVw_9s,Angry
sMNuJy4f4A0,Sad
SR5ir6S0K4s,Sad
aKjtvNi0FvY,Scary
90qmvFLw_Z8,Scary
qmQXwOBIgf4,Funny
W06ndsBYt3E,Angry
7HsJ4946iKs,Happy
3KpDony8z6g,Sad
igk4P2YVqvs,Scary
-1s2ecnv7SA,Happy
VFyZmapfEkI,Sad
WuiVKQczJKQ,Funny
3nGCfxJsVZ0,Happy
KotqrEeeVac,Sad
TQW2vgekbFg,Angry
ft-muwPtbzI,Scary
06fGFJ5CoQQ,Happy
SSsafMk22aU,Happy
rbYkDyZQA-o,Funny
r9GORWUih70,Scary
n7XMg_uGcNc,Happy
XNlFs7Yjauk,Sad
9GRNQKSsbvU,Sad
UVwj8j3gQzk,Sad
8WfgJdR5pQY,Scary
EGe76j-QyKs,Scary
sBoFtxQqhyY,Sad
OyRFLg1Np9g,Angry
1TLJ4vM1BTI,Scary
coISWj9iP90,Funny
KDOBPZHTsAQ,Happy
Xyaxg50oUi0,Sad
pmKh_c--yXc,Funny
0scPQsPC0uI,Angry
-sKiuEosFBY,Angry
xxb8encKlHg,Happy
JxwRvkjNJQ0,Angry
woLfm9LPfT8,Happy
QeuIsSyGsyE,Scary
BcLUwpRoyOM,Scary
0Ztp1wom8MQ,Happy
W1dFyrnIw4A,Sad
TulSkfsl_x8,Sad
yvNgBH-ZvDs,Sad
6c71KZXCYIU,Sad
Jl3Vx89c2Tg,Angry
eecLqeGpCkI,Funny
XSv3i2azYSs,Funny
fkGo_-GfQf0,Scary
X1DuoaoKHWU,Sad
VVcci_zaZLw,Sad
NcLjvDg9wW0,Scary
27eZTTMTk9M,Scary
n8d2w3qtOQU,Scary
VaPymmRVZaE,Scary
7y3ujUqviYE,Happy
MB-YKSqylTo,Happy
ndHwA04oq60,Sad
-MRjdLBj7TQ,Sad
JbM6HkonTJ4,Funny
dqfE8VuSgbE,Sad
07GD263eCeg,Happy
I-4bSMwXTDc,Funny
2NlrfNJnHec,Angry
oVhhEku6ECA,Angry
Uuqz5v6WRms,Happy
fCmdHNeuvSU,Sad
df33HOV7quc,Sad
A-YBxUUoWJY,Angry
LW8Bw8cCMsE,Scary
Fyo0ozAgVzg,Funny
OSwpWu6OUPI,Sad
vk6v0Rumt5M,Funny
OHpxyPURzdU,Funny
BhY3rGeJViA,Scary
7GEN073P21k,Happy
dJinVqJ_SNY,Funny
It7_3UkMZm0,Funny
-34jdykhMa0,Happy
-VNb7e9CWUA,Sad
3C-Af_QUAqY,Sad
XP6xzW7iDUc,Happy
JE-SHdeLdGI,Sad
XbqcSSoRhk0,Funny
2hJU0U9ePw0,Happy
0R4_exFrRJs,Sad
00lWlFmnCkQ,Scary
MuKinyAETck,Funny
gKw329T4oLw,Sad
s7VkXHiULz8,Angry
usg_eScHVZg,Sad
nur-WwHvmrM,Angry
NX_dcphFMC8,Happy
G-Cs1Yh_b3E,Angry
kn9Y1WIol_Q,Angry
6_FJV_12Cd4,Scary
8WBytAQL1uY,Happy
vybA3Jow0oU,Scary
yE23rV7G_48,Happy
C92j-uh5gQI,Sad
0qnNh2Zc2gY,Angry
PDSg10EtuvY,Angry
-PZmuCbsL5E,Sad
4YQkSNPRGM4,Happy
-r7yWJslY8s,Sad
0vE7nMfFpBc,Funny
55bEjB7vG2E,Sad
RN7dytY25iU,Angry
MoGNPlKuxP8,Funny
4gkL0IZ7_xk,Funny
x-uKVMN_dKc,Scary
CR4h44LIJzg,Funny
9VxgCGbdRr0,Scary
TkzlGzqZYvU,Funny
iBMeRR-w9LE,Funny
VzePtogzu3M,Angry
nFmVCxkdMkc,Sad
rsvHQCTgHvg,Funny
yT8XFVTw5d8,Happy
dFqF2X88EtA,Scary
3k72Dobg9q8,Scary
y0295hY5Kwc,Funny
SalA0DxipbQ,Angry
9gtEueQ8k_I,Happy
FU294rY-DPU,Happy
NNeEzTVATHg,Funny
daK-t-pC95M,Happy
IC49KaxCcKA,Happy
-ZQ-dh4p378,Happy
YoFK71LHbr4,Scary
3Zb56NLFzg8,Sad
trLbC-lbDzI,Funny
h3CodBnurXg,Scary
wnXTrqYQTjE,Sad
aNOHCdc5t3g,Sad
K53fNUTwz0o,Happy
fZjQBgPD1Ys,Sad
WkNutDJ9w5E,Angry
r9m76JpZTRQ,Sad
wbRSwnGUYrs,Sad
lrE-ELk30Es,Funny
eAq8YqpBJWg,Scary
6phDbcekmOE,Angry
9WeNb8BQobw,Happy
hRqXBjtiQNA,Happy
J7E5XQZ8TwE,Angry
-AW0jbh8Poc,Happy
TC14d7MVUtI,Sad
Wqgwu05bHsE,Angry
zSq2D_GF00o,Scary
2iGxqN4pcaY,Happy
q_juCMGaes0,Sad
mC0OwmjKxuo,Funny
lBnwMrFio9M,Scary
m2WNfxgx9XI,Sad
VWNWU4RAe-M,Sad
B8ZNJDYZODA,Sad
txfUqjV8_ks,Angry
8NPKTqofjcY,Scary
9Pgw80aXOK0,Sad
A6XJYMoNzr4,Funny
YWKE6NDPrUM,Scary
0VuNGBqW5po,Angry
